ID,start_date,receiver_country,incident_type,initiator_country,initiator_category,initiator_name,receiver_region
2629,2022-01-01,United States,Data theft,China,Unknown - not attributed,UNC53,"['AFRICA', 'SSA', 'NO_REGION', 'MENA', 'MEA', 'NAF', 'NATO', 'NORTHAM']"
2629,2022-01-01,United States,Hijacking with Misuse,China,Unknown - not attributed,UNC53,"['AFRICA', 'SSA', 'NO_REGION', 'MENA', 'MEA', 'NAF', 'NATO', 'NORTHAM']"
2629,2022-01-01,Ghana,Data theft,China,Unknown - not attributed,UNC53,"['AFRICA', 'SSA', 'NO_REGION', 'MENA', 'MEA', 'NAF', 'NATO', 'NORTHAM']"
2629,2022-01-01,Ghana,Hijacking with Misuse,China,Unknown - not attributed,UNC53,"['AFRICA', 'SSA', 'NO_REGION', 'MENA', 'MEA', 'NAF', 'NATO', 'NORTHAM']"
2630,2023-09-19,Germany,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2631,2023-04-01,Australia,Data theft & Doxing,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2631,2023-04-01,Australia,Hijacking with Misuse,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2631,2023-04-01,Australia,Ransomware,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2631,2023-04-01,Not available,Data theft & Doxing,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2631,2023-04-01,Not available,Hijacking with Misuse,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2631,2023-04-01,Not available,Ransomware,Russia,Non-state-group,BlackCat/ALPHV,"['OC', 'NO_REGION']"
2632,2023-09-17,Canada,Disruption,Not available,Non-state-group,NoName057(16),"['NATO', 'NORTHAM']"
2633,2023-09-17,Canada,Hijacking with Misuse,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2634,2023-09-17,Germany,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2634,2023-09-17,Germany,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2635,2023-01-01,Canada,Data theft,Not available,Non-state-group,BianLian Ransomware Group,"['NATO', 'NORTHAM']"
2635,2023-01-01,Canada,Hijacking with Misuse,Not available,Non-state-group,BianLian Ransomware Group,"['NATO', 'NORTHAM']"
2636,2023-08-01,South Asia (region),Hijacking without Misuse,Not available,Unknown - not attributed,Sandman,['NO_REGION']
2636,2023-08-01,Middle East (region),Hijacking without Misuse,Not available,Unknown - not attributed,Sandman,['NO_REGION']
2636,2023-08-01,Western Europe,Hijacking without Misuse,Not available,Unknown - not attributed,Sandman,['NO_REGION']
2638,,Middle East (region),Data theft,United Arab Emirates,"Non-state actor, state-affiliation suggested",Stealth Falcon/Fruity Armor,['NO_REGION']
2638,,Middle East (region),Hijacking with Misuse,United Arab Emirates,"Non-state actor, state-affiliation suggested",Stealth Falcon/Fruity Armor,['NO_REGION']
2639,2023-01-01,New Zealand,Data theft,Not available,Non-state-group,Monti ransomware group,['OC']
2639,2023-01-01,New Zealand,Hijacking with Misuse,Not available,Non-state-group,Monti ransomware group,['OC']
2639,2023-01-01,New Zealand,Ransomware,Not available,Non-state-group,Monti ransomware group,['OC']
2641,2023-09-20,Bermuda,Disruption,Russia,Not available,Not available,['NORTHAM']
2641,2023-09-20,Bermuda,Hijacking with Misuse,Russia,Not available,Not available,['NORTHAM']
2642,2021-04-01,Southeast Asia (region),Data theft,China,"Non-state actor, state-affiliation suggested",Mustang Panda/RedDelta/Bronze President/Stately Taurus/Earth Preta/TA416/HoneyMyte/Camaro Dragon,['NO_REGION']
2642,2021-04-01,Southeast Asia (region),Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Mustang Panda/RedDelta/Bronze President/Stately Taurus/Earth Preta/TA416/HoneyMyte/Camaro Dragon,['NO_REGION']
2643,2022-01-01,Southeast Asia (region),Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",UNSC 2814/Granite Typhoon fka GALLIUM/SOFTCELL/OTHORENE,['NO_REGION']
2644,2022-07-01,Southeast Asia (region),Data theft,Not available,Unknown - not attributed, Gelsemium,['NO_REGION']
2644,2022-07-01,Southeast Asia (region),Hijacking with Misuse,Not available,Unknown - not attributed, Gelsemium,['NO_REGION']
2645,2023-09-23,Hong Kong,Hijacking with Misuse,Not available,Not available,Not available,"['ASIA', 'NO_REGION']"
2645,2023-09-23,Not available,Hijacking with Misuse,Not available,Not available,Not available,"['ASIA', 'NO_REGION']"
2646,2023-09-23,Finland,Disruption,Not available,Not available,Not available,"['EUROPE', 'EU(MS)', 'NORTHEU']"
2647,2023-09-23,Slovakia,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
2648,2023-09-01,Belgium,Disruption,Not available,Not available,Not available,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2649,2023-09-21,France,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2649,2023-09-21,France,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2649,2023-09-21,France,Ransomware,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2650,2023-09-20,Estonia,Disruption,Russia,Non-state-group,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2651,2023-09-01,United States,Disruption,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2652,2023-09-24,China,Hijacking with Misuse,Not available,Not available,Not available,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
2653,2020-01-01,"Korea, Republic of",Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested","TAG-74 (People's Liberation Army, Strategic Support Force)","['ASIA', 'SCS', 'NEA']"
2654,2023-09-18,Kuwait,Data theft,Not available,Non-state-group,Rhysida Ransomware Group,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2654,2023-09-18,Kuwait,Disruption,Not available,Non-state-group,Rhysida Ransomware Group,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2654,2023-09-18,Kuwait,Hijacking with Misuse,Not available,Non-state-group,Rhysida Ransomware Group,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2654,2023-09-18,Kuwait,Ransomware,Not available,Non-state-group,Rhysida Ransomware Group,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2655,2023-09-25,Canada,Disruption,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2656,,Japan,Hijacking without Misuse,China,Unknown - not attributed,Blacktech,"['ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM']"
2656,,United States,Hijacking without Misuse,China,Unknown - not attributed,Blacktech,"['ASIA', 'SCS', 'NEA', 'NATO', 'NORTHAM']"
2657,2023-09-23,United States,Data theft,Not available,Non-state-group,Dark Angel Ransomware Group,"['NATO', 'NORTHAM']"
2657,2023-09-23,United States,Disruption,Not available,Non-state-group,Dark Angel Ransomware Group,"['NATO', 'NORTHAM']"
2657,2023-09-23,United States,Hijacking with Misuse,Not available,Non-state-group,Dark Angel Ransomware Group,"['NATO', 'NORTHAM']"
2657,2023-09-23,United States,Ransomware,Not available,Non-state-group,Dark Angel Ransomware Group,"['NATO', 'NORTHAM']"
2658,2023-08-01,Middle East (region),Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",Emissary Panda/APT27/Lucky Mouse/BRONZE UNION/TEMP.Hippo/Group 35/TG-3390/Iron Tiger/ZipToken/G0027/Budworm,['NO_REGION']
2658,2023-08-01,Asia (region),Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",Emissary Panda/APT27/Lucky Mouse/BRONZE UNION/TEMP.Hippo/Group 35/TG-3390/Iron Tiger/ZipToken/G0027/Budworm,['NO_REGION']
2659,2023-09-29,New Zealand,Disruption,Not available,Non-state-group,Medusa Ransomware Group,['OC']
2660,2023-09-28,Russia,Disruption,Ukraine,Non-state-group,,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2661,2022-01-01,Spain,Hijacking without Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested","Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/Diamond Sleet fka ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","['EUROPE', 'NATO', 'EU(MS)']"
2662,2023-09-12,United States,Data theft,Russia,Non-state-group,LockBit,"['NATO', 'NORTHAM']"
2662,2023-09-12,United States,Hijacking with Misuse,Russia,Non-state-group,LockBit,"['NATO', 'NORTHAM']"
2662,2023-09-12,United States,Ransomware,Russia,Non-state-group,LockBit,"['NATO', 'NORTHAM']"
2663,2018-12-11,Not available,Data theft,China,"Non-state actor, state-affiliation suggested",APT41/Brass Typhoon fka BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"['NO_REGION', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
2663,2018-12-11,Not available,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",APT41/Brass Typhoon fka BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"['NO_REGION', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
2663,2018-12-11,China,Data theft,China,"Non-state actor, state-affiliation suggested",APT41/Brass Typhoon fka BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"['NO_REGION', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
2663,2018-12-11,China,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",APT41/Brass Typhoon fka BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"['NO_REGION', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
2664,2023-08-01,Saudi Arabia,Hijacking without Misuse,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",OilRig/APT34/Cobalt Gypsy/Helix Kitten/Crambus/G0049/Hazel Sandstorm fka EUROPIUM,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2665,2023-09-29,United States,Data theft,Not available,Non-state-group,Cuba Ransomware,"['NATO', 'NORTHAM']"
2665,2023-09-29,United States,Hijacking with Misuse,Not available,Non-state-group,Cuba Ransomware,"['NATO', 'NORTHAM']"
2665,2023-09-29,United States,Ransomware,Not available,Non-state-group,Cuba Ransomware,"['NATO', 'NORTHAM']"
2666,2023-10-01,United Kingdom,Disruption,Russia,Non-state-group,Killnet,"['EUROPE', 'NATO', 'NORTHEU']"
2667,2023-09-28,United States,Disruption,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2667,2023-09-28,United States,Hijacking with Misuse,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2667,2023-09-28,United States,Ransomware,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2668,2023-09-01,France,Data theft,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2668,2023-09-01,France,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2669,2023-09-01,United Kingdom,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'NORTHEU']"
2669,2023-09-01,United Kingdom,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'NORTHEU']"
2670,,Mongolia,Data theft,China,"Non-state actor, state-affiliation suggested",Not available,"['ASIA', 'EASIA', 'NEA', 'NO_REGION']"
2670,,Mongolia,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Not available,"['ASIA', 'EASIA', 'NEA', 'NO_REGION']"
2670,,Southeast Asia (region),Data theft,China,"Non-state actor, state-affiliation suggested",Not available,"['ASIA', 'EASIA', 'NEA', 'NO_REGION']"
2670,,Southeast Asia (region),Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Not available,"['ASIA', 'EASIA', 'NEA', 'NO_REGION']"
2671,2023-02-01,Guyana,Data theft,China,Unknown - not attributed,Not available,['NO_REGION']
2671,2023-02-01,Guyana,Hijacking with Misuse,China,Unknown - not attributed,Not available,['NO_REGION']
2672,2023-10-04,Russia,Hijacking with Misuse,Ukraine,Non-state-group,hdr0,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
2673,2023-10-05,Australia,Disruption,Not available,Not available,Not available,['OC']
2674,2023-08-21,Singapore,Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'SCS']"
2674,2023-08-21,Hong Kong,Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'SCS']"
2674,2023-08-21,Taiwan,Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'SCS']"
2675,2023-09-27,Portugal,Data theft,Not available,Non-state-group,Rhysida Ransomware Group,"['EUROPE', 'NATO', 'EU(MS)']"
2675,2023-09-27,Portugal,Disruption,Not available,Non-state-group,Rhysida Ransomware Group,"['EUROPE', 'NATO', 'EU(MS)']"
2675,2023-09-27,Portugal,Hijacking with Misuse,Not available,Non-state-group,Rhysida Ransomware Group,"['EUROPE', 'NATO', 'EU(MS)']"
2675,2023-09-27,Portugal,Ransomware,Not available,Non-state-group,Rhysida Ransomware Group,"['EUROPE', 'NATO', 'EU(MS)']"
2676,2023-10-05,Not available,Data theft,Not available,Non-state-group,Ransomed.vc,"['NO_REGION', 'NATO', 'NORTHAM']"
2676,2023-10-05,Not available,Hijacking with Misuse,Not available,Non-state-group,Ransomed.vc,"['NO_REGION', 'NATO', 'NORTHAM']"
2676,2023-10-05,United States,Data theft,Not available,Non-state-group,Ransomed.vc,"['NO_REGION', 'NATO', 'NORTHAM']"
2676,2023-10-05,United States,Hijacking with Misuse,Not available,Non-state-group,Ransomed.vc,"['NO_REGION', 'NATO', 'NORTHAM']"
2677,2023-09-14,Dominican Republic,Data theft,Not available,Non-state-group,Rhysida Ransomware Group,['NO_REGION']
2677,2023-09-14,Dominican Republic,Hijacking with Misuse,Not available,Non-state-group,Rhysida Ransomware Group,['NO_REGION']
2677,2023-09-14,Dominican Republic,Ransomware,Not available,Non-state-group,Rhysida Ransomware Group,['NO_REGION']
2678,2023-10-07,Israel,Disruption,Not available,Non-state-group,Anonymous Sudan,"['ASIA', 'MENA', 'MEA']"
2679,2023-10-09,Israel,Disruption,Not available,Non-state-group,Sylhet Gang,"['ASIA', 'MENA', 'MEA']"
2681,,United Kingdom,,Not available,Not available,Not available,"['EUROPE', 'NATO', 'NORTHEU']"
2682,2023-01-01,Not available,Data theft,Not available,Not available,Not available,['NO_REGION']
2682,2023-01-01,Not available,Hijacking with Misuse,Not available,Not available,Not available,['NO_REGION']
2683,2023-09-26,Canada,Disruption,India,Non-state-group,Indian Cyber Force,"['NATO', 'NORTHAM']"
2684,2023-10-08,Israel,Hijacking with Misuse,Not available,Non-state-group,AnonGhost,"['ASIA', 'MENA', 'MEA']"
2686,,Spain,Data theft,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)']"
2686,,Spain,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)']"
2688,2023-02-01,Vietnam,Hijacking without Misuse,Not available,Unknown - not attributed,Grayling,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'NATO', 'NORTHAM']"
2688,2023-02-01,Asia (region),Hijacking without Misuse,Not available,Unknown - not attributed,Grayling,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'NATO', 'NORTHAM']"
2688,2023-02-01,United States,Hijacking without Misuse,Not available,Unknown - not attributed,Grayling,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'NATO', 'NORTHAM']"
2688,2023-02-01,Taiwan,Hijacking without Misuse,Not available,Unknown - not attributed,Grayling,"['ASIA', 'SCS', 'SEA', 'NO_REGION', 'NATO', 'NORTHAM']"
2689,2023-10-09,Israel,Disruption,Not available,Not available,Not available,"['ASIA', 'MENA', 'MEA']"
2690,2023-10-01,France,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2690,2023-10-01,France,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2691,2021-01-01,Vietnam,Hijacking without Misuse,Not available,Not available,Not available,"['ASIA', 'SCS', 'SEA', 'CSTO', 'SCO', 'CENTAS', 'SASIA']"
2691,2021-01-01,Kazakhstan,Hijacking without Misuse,Not available,Not available,Not available,"['ASIA', 'SCS', 'SEA', 'CSTO', 'SCO', 'CENTAS', 'SASIA']"
2691,2021-01-01,Uzbekistan,Hijacking without Misuse,Not available,Not available,Not available,"['ASIA', 'SCS', 'SEA', 'CSTO', 'SCO', 'CENTAS', 'SASIA']"
2691,2021-01-01,Pakistan,Hijacking without Misuse,Not available,Not available,Not available,"['ASIA', 'SCS', 'SEA', 'CSTO', 'SCO', 'CENTAS', 'SASIA']"
2692,2023-10-01,Germany,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2697,2023-10-12,Germany,Disruption,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2698,2023-10-12,Israel,Disruption,Not available,Non-state-group,Not available,"['ASIA', 'MENA', 'MEA']"
2698,2023-10-12,Israel,Hijacking with Misuse,Not available,Non-state-group,Not available,"['ASIA', 'MENA', 'MEA']"
2699,2023-10-09,Israel,Data theft & Doxing,Jordan,Non-state-group,Not available,"['ASIA', 'MENA', 'MEA']"
2699,2023-10-09,Israel,Hijacking with Misuse,Jordan,Non-state-group,Not available,"['ASIA', 'MENA', 'MEA']"
2700,2023-08-31,United States,Disruption,Not available,Non-state-group,Ransomed.vc,"['NATO', 'NORTHAM']"
2701,2023-10-12,United States,Data theft,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2701,2023-10-12,United States,Disruption,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2701,2023-10-12,United States,Hijacking with Misuse,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2701,2023-10-12,United States,Ransomware,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2702,2023-10-14,Switzerland,Disruption,Not available,Not available,Not available,"['EUROPE', 'WESTEU']"
2702,2023-10-14,Switzerland,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'WESTEU']"
2703,2023-10-14,Belgium,Disruption,Not available,Not available,Not available,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2704,2023-10-14,Guatemala,Disruption,Not available,Non-state-group,Anonymous Guatemala,['CENTAM']
2705,2023-10-15,Philippines,Disruption,Not available,Unknown - not attributed,3musketeerz,"['ASIA', 'SCS', 'SEA']"
2705,2023-10-15,Philippines,Hijacking without Misuse,Not available,Unknown - not attributed,3musketeerz,"['ASIA', 'SCS', 'SEA']"
2706,2023-10-12,Belgium,Disruption,Not available,Not available,Not available,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2707,2023-10-11,United States,Data theft,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2707,2023-10-11,United States,Hijacking with Misuse,Not available,Not available,Not available,"['NATO', 'NORTHAM']"
2708,2023-05-11,Ukraine,Disruption,Russia,"Non-state actor, state-affiliation suggested","Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/Seashell Blizzard fka IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)","['EUROPE', 'EASTEU']"
2708,2023-05-11,Ukraine,Hijacking with Misuse,Russia,"Non-state actor, state-affiliation suggested","Sandworm/VOODOO Bear/Quedagh/TeleBots/FROZENBARENTS/IRON VIKING/Black Energy/Seashell Blizzard fka IRIDIUM/ELECTRUM/G0034 (GRU, Main Centre for Special Technologies (GTsST) Military Unit 74455)","['EUROPE', 'EASTEU']"
2709,2023-09-01,Taiwan,Data theft,Not available,Non-state-group,Not available,"['ASIA', 'SCS']"
2709,2023-09-01,Taiwan,Hijacking with Misuse,Not available,Non-state-group,Not available,"['ASIA', 'SCS']"
2710,2023-10-17,Germany,Data theft,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2710,2023-10-17,Germany,Hijacking with Misuse,Not available,Not available,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2711,,Asia (region),Data theft,Not available,"Non-state actor, state-affiliation suggested",TetrisPhantom,['NO_REGION']
2711,,Asia (region),Hijacking with Misuse,Not available,"Non-state actor, state-affiliation suggested",TetrisPhantom,['NO_REGION']
2713,,Hungary,Hijacking without Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested","Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/Diamond Sleet fka ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NO_REGION']"
2713,,Not available,Hijacking without Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested","Lazarus Group/Labyrinth Chollima/HIDDEN COBRA/Guardians of Peace/Diamond Sleet fka ZINC/NICKEL ACADEMY/NewRomanic Cyber Army Team/Whois Hacking Team/Appleworm/Group 77/G0032 (Reconnaissance General Bureau, Bureau 121, Unit 180, Lab 110)","['EUROPE', 'NATO', 'EU(MS)', 'EASTEU', 'NO_REGION']"
