ID,incident_type,weighted_cyber_intensity,start_date,year,month,receiver_country,initiator_country,receiver_region
2534,Hijacking with Misuse,4.0,2023-08-18,2023.0,8.0,Denmark,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2534,Ransomware,4.0,2023-08-18,2023.0,8.0,Denmark,Not available,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,"Korea, Republic of",Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Greece,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Hungary,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,China,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Morocco,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Botswana,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Canada,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Spain,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Paraguay,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,France,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Venezuela,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Italy,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Poland,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Brazil,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Mexico,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Japan,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Israel,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Belgium,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,French Guiana,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Taiwan,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Thailand,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Disruption,4.0,2020-05-01,2020.0,5.0,Turkey,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,"Korea, Republic of",Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Greece,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Hungary,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,China,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Morocco,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Botswana,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Canada,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Spain,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Paraguay,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,France,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Venezuela,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Italy,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Poland,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Brazil,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Mexico,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Japan,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Israel,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Belgium,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,French Guiana,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Taiwan,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Thailand,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Hijacking with Misuse,4.0,2020-05-01,2020.0,5.0,Turkey,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Ransomware,4.0,2020-05-01,2020.0,5.0,"Korea, Republic of",Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Ransomware,4.0,2020-05-01,2020.0,5.0,Greece,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Ransomware,4.0,2020-05-01,2020.0,5.0,Hungary,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Ransomware,4.0,2020-05-01,2020.0,5.0,China,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,Ransomware,4.0,2020-05-01,2020.0,5.0,Morocco,Not available,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
